1663;"Nook";"";0.0;0.0;"781 Denman Street, Vancouver, British Columbia V6G 2L6 , Canada (Downtown)";604568;"";4.5;"0";"http://i3.s1.dpfile.com/pc/0619021969aa97a0144906898096e66d(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1664;"Acacia Fillo Bar";"";0.0;0.0;"1103 Denman Street, Vancouver, British Columbia, Canada (Downtown)";604;"";4.5;"0";"http://i1.s1.dpfile.com/pc/b57184b264b0e11a43fbaf3fba457f40(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1665;"Guu with Garlic";"";0.0;0.0;"1689 Robson St";0;"";4.0;"0";"http://i3.s1.dpfile.com/pc/d89d4b9375bd1ecd8c967a483387d90b(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1666;"Milestones";"";0.0;0.0;"2425 Cambie StVancouver BC Canada";1;"";0.0;"0";"http://i3.s1.dpfile.com/pc/81bbd972062c4b07299da754bfe0c9e6(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1667;"U & I Thai Restaurant";"";0.0;0.0;"3364 Cambie Street, Vancouver, British Columbia V5Z 2W5, Canada(between 17th and 18th Ave)";0;"";4.5;"0";"http://i2.s1.dpfile.com/pc/68430a21dcdafbc97646ea73776c6d71(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1668;"The Sandbar Seafood Restaurant";"";0.0;0.0;"1535 Johnston Street (Granville Island), Vancouver, British Columbia, V6H 3R9, Canada";1;"";4.5;"0";"http://i1.s1.dpfile.com/pc/8887d3c4db821fb385e852e6fd5b7168(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1669;"Tacofino Commissary";"";0.0;0.0;"2327 East Hastings Street, Vancouver, British Columbia, Canada";0;"";4.5;"0";"http://i1.s1.dpfile.com/pc/bc17bc64cbbb13172e299b7304cc90f1(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1670;"蓉城饭莊";"";0.0;0.0;"4409 west 10th Avenue ,Vancouver Bc";1;"";3.0;"0";"http://i3.s1.dpfile.com/pc/c4abd2030872e49ece6ec96ee7941053(249x249)/thumb.jpg";0.0;0;6.7;6.7;6.7;0;0
1671;"Espana";"";0.0;0.0;"1118 Denman St";0;"";4.0;"0";"http://i3.s1.dpfile.com/pc/b69ba379f53fe2d0267d422d877c6b94(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1672;"Judas Goat Taberna";"";0.0;0.0;"27 Blood Alley";0;"";4.0;"0";"http://i3.s1.dpfile.com/pc/6ccd8771ef42c936c3e7fb3d3f6fcb55(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1673;"The Flying Pig";"";0.0;0.0;"102 Water St, Vancouver, British Columbia V6B 1B2, Canada";1;"";4.5;"0";"http://i1.s1.dpfile.com/pc/a814914cb75b623af6a991be5d33bb5c(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1674;"Commune Cafe";"";0.0;0.0;"1002 Seymour St";0;"";4.0;"0";"http://i3.s1.dpfile.com/pc/98e426a56d225f1353f5d4006c28137e(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1675;"Foundation";"";0.0;0.0;"2301 Main St";0;"";4.0;"0";"http://i3.s1.dpfile.com/pc/1c341e0e55690dc7490b98d339062179(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1676;"Holy Trinity Ukrainian Orthodox Church";"";0.0;0.0;"154 East 10th Ave";0;"";4.0;"0";"http://i3.s1.dpfile.com/pc/b91104b81bc054f36d39ff831df798f6(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1677;"Heirloom Vegetarian";"";0.0;0.0;"1509 W 12th Ave";0;"";4.0;"0";"http://i2.s1.dpfile.com/pc/8b2f06add335d67e037ef7463af5fdcf(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1678;"Six Acres";"";0.0;0.0;"203 Carrall St";1;"";4.0;"0";"http://i2.s1.dpfile.com/pc/5ef8729055b091a34914a165cb11b512(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1679;"Burgoo Bistro";"";0.0;0.0;"3 Lonsdale Ave";0;"";4.0;"0";"http://i3.s1.dpfile.com/pc/5fcde033d3e00efc12e849cc9604569e(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1680;"Sea Monstr Sushi";"";0.0;0.0;"55 Powell St";0;"";4.0;"0";"http://i3.s1.dpfile.com/pc/8065d2b4017d5f5487a1328cfc2c46b2(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1681;"Hawkers Delight";"";0.0;0.0;"4127 Main St";0;"";4.0;"0";"http://i3.s1.dpfile.com/pc/25b3260b0692dc9354bb3812b7fb902e(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1682;"Il Nido";"";0.0;0.0;"780 Thurlow St";0;"";4.0;"0";"http://i2.s1.dpfile.com/pc/27868eb416c39c900bfb71213419c1b1(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1683;"Dutch Wooden Shoe Cafe";"";0.0;0.0;"3292 Cambie St";1;"";4.0;"0";"http://i2.s1.dpfile.com/pc/eaba8500b56fb483a5c42dd238553e5e(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1684;"Yopo Cafe";"";0.0;0.0;"1122 Homer St";0;"";4.0;"0";"http://i3.s1.dpfile.com/pc/1a090a193245b9d6cbd91a59ee325f82(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1685;"Café Calabria";"";0.0;0.0;"1745 Commercial Dr";0;"";4.0;"0";"http://i1.s1.dpfile.com/pc/69a4d146464b06a232c0e846e6935af3(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1686;"Fraîche";"";0.0;0.0;"2240 Chippendale Rd";1;"";4.0;"0";"http://i2.s1.dpfile.com/pc/4c5e4c78429c80df89eabf7b47862809(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1687;"Moderne Burger";"";0.0;0.0;"2507 W Broadway";0;"";4.0;"0";"http://i3.s1.dpfile.com/pc/a29a73dd4c72318c7896039ae686ed32(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1688;"Wildebeest";"";0.0;0.0;"120 W Hastings St";0;"";4.0;"0";"http://i1.s1.dpfile.com/pc/211bd91b6d34264e72da64ac6d50057b(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1689;"Noodle Box";"";0.0;0.0;"1867 W 4th Ave";0;"";4.0;"0";"http://i1.s1.dpfile.com/pc/73fb16e929b916dee0635f960d4454eb(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1690;"Sushi Mart";"";0.0;0.0;"1686 Robson St";0;"";4.0;"0";"http://i2.s1.dpfile.com/pc/18faf553e34e11e4941a28a54336fd1c(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1691;"Belgian Fries";"";0.0;0.0;"1185 Commercial Dr";0;"";4.0;"0";"http://i1.s1.dpfile.com/pc/e09de1168f277c9f7b98b1f7bfc75166(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1692;"Public Market Food Court";"";0.0;0.0;"1661 Duranleau St";0;"";4.0;"0";"http://i3.s1.dpfile.com/pc/971f0e47a0571a11518bdcc488a23c94(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1693;"Reef";"";0.0;0.0;"1018 Commercial Dr";0;"";4.0;"0";"http://i3.s1.dpfile.com/pc/cb6c7a7df89bf9d51887c203f8dd3f6c(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1694;"Burgoo Bistro";"";0.0;0.0;"3096 Main St";0;"";4.0;"0";"http://i2.s1.dpfile.com/pc/dac05a3ead234e7bcea72a788d178dee(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1695;"Beaucoup Bakery & Cafe";"";0.0;0.0;"2150 Fir St";0;"";4.0;"0";"http://i3.s1.dpfile.com/pc/da780b466754d73690401ef562783d7d(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1696;"Boneta";"";0.0;0.0;"12 Water St";1;"";4.0;"0";"http://i3.s1.dpfile.com/pc/cbc26e4bc4044ee28c4c49c6076016f9(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1697;"老四川";"";0.0;0.0;"No. 3631 No.3 Rd, Richmond (近八佰伴)";1;"";4.0;"0";"http://j3.s2.dpfile.com/s/c/app/shop/i/shop/no-photo-v2.cb489b6dc9f2efe05219ddb61bde98a8.png";0.0;0;7.5;7.5;7.5;0;0
1698;"金百乐其他酒家";"";0.0;0.0;"8071 Park Rd";604;"";4.0;"0";"http://i1.s1.dpfile.com/pc/e7d3a4c986971d4e9711f710b1516813(249x249)/thumb.jpg";0.0;0;8.3;8.2;8.2;0;0
1699;"赵记汤馆";"";0.0;0.0;"8511 Alexandra road,Richmond";0;"";3.0;"1";"http://i2.s1.dpfile.com/pc/2ece341111e3f9d351683c9e5356ffa0(249x249)/thumb.jpg";0.0;0;7.4;6.9;6.9;0;0
1700;"Gotham";"";0.0;0.0;"615 seymour street, Vancouver";604;"";4.0;"4";"http://i1.s1.dpfile.com/pc/fc2f6298a573e94c96a356147ee1ca63(249x249)/thumb.jpg";0.0;0;8.4;8.4;8.4;0;0
1701;"王记-台湾牛肉面";"";0.0;0.0;"8450 Granville St Vancouver, BC V6P";0;"";4.0;"0";"http://i2.s1.dpfile.com/pc/b2636764d551024a1919a3df20bb1219(249x249)/thumb.jpg";0.0;0;7.1;6.8;6.8;0;0
1702;"串香居烧烤";"";0.0;0.0;"3399 Kingsway,Vancouver BC CanadaV5R 5K6";0;"";4.0;"0";"http://i1.s1.dpfile.com/pc/6fe8465a9389ab28ccf3364da7b4c48a(249x249)/thumb.jpg";0.0;0;7.5;7.0;7.0;0;0
1703;"樱茶屋 Blossom Teas";"";0.0;0.0;"23-7198 Barnet Road, Burnaby(SFU西门菲莎大学)";1;"";4.0;"4";"http://i1.s1.dpfile.com/pc/0ff0439b6dd0c75e7036502d2121010e(249x249)/thumb.jpg";0.0;0;7.4;7.1;7.1;0;0
1704;"Caffe Artigiano";"";0.0;0.0;"740 W Hastings St, Vancouver, BC V6B 1N9";1;"";4.0;"0";"http://i1.s1.dpfile.com/pc/6168b07e216523903c8253858ebccb6b(249x249)/thumb.jpg";0.0;0;8.3;8.1;8.1;0;0
1705;"Pho Khang Vietnamese Restaurant";"";0.0;0.0;"206 - 6551 No.3 Road, Richmond, BC, Canada.(列治文三号路夹威廉姆斯路口，加油站南走50米，KFC隔壁)";0;"";4.0;"1";"http://i3.s1.dpfile.com/pc/1a3e79206e5d8e3b757b21db27e98399(249x249)/thumb.jpg";0.0;0;7.1;7.1;7.1;0;0
1706;"Kingyo";"";0.0;0.0;"871 Denman Street, Vancouver, British Columbia, Canada";1;"";4.0;"0";"http://i1.s1.dpfile.com/pc/88a293dde85c1ac6ad70208d8254827b(249x249)/thumb.jpg";0.0;0;8.2;7.3;7.3;0;0
1707;"Teahouse in Stanley Park";"";0.0;0.0;"7501 Stanley Park Drive, Vancouver, British Columbia V6G3E2, Canada(Third Beach)";604;"";4.0;"0";"http://i3.s1.dpfile.com/pc/3fb7b043946245eb5fbe2212ce1f50a8(249x249)/thumb.jpg";0.0;0;7.5;8.5;8.5;0;0
1708;"Cin Cin Ristorante + Bar";"";0.0;0.0;"1154 Robson St, Vancouver, British Columbia V6E 1B2, Canada";1;"";3.0;"4";"http://i3.s1.dpfile.com/pc/5f0f8268f7f5b37c0742346dd30a84f0(249x249)/thumb.jpg";0.0;0;6.6;6.8;6.8;0;0
1709;"北京饭店";"";0.0;0.0;"865 Hornby Street";1;"";3.0;"0";"http://i2.s1.dpfile.com/pc/baea57013a38f03de74fde095cf04626(249x249)/thumb.jpg";0.0;0;7.1;6.8;6.8;0;0
1710;"Fratelli Baking";"";0.0;0.0;"1795 Commercial Dr";1;"";4.0;"0";"http://i1.s1.dpfile.com/pc/7a384fda6930135343b02c82549bf943(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1711;"Blue Water Cafe + Raw Bar";"";0.0;0.0;"1095 Hamilton St,Vancouver,BC V6B 5T4加拿大";604;"";3.0;"4";"http://i1.s1.dpfile.com/pc/a79695c335f72dfe55fb2461583c4e11(249x249)/thumb.jpg";0.0;0;7.1;6.5;6.5;0;0
1712;"Gallery Café";"";0.0;0.0;"750 Hornby St";0;"";4.0;"0";"http://i3.s1.dpfile.com/pc/6c44e3ddcc554e2a1c2a794f660e0e59(249x249)/thumb.jpg";0.0;0;8.4;8.4;8.4;0;0
1713;"Thomas Haas Patisserie";"";0.0;0.0;"128-998 Harbourside Drive, North Vancouver";0;"";4.0;"4";"http://i3.s1.dpfile.com/pc/037fc65979a3915748e980612c4a67e4(249x249)/thumb.jpg";0.0;0;8.4;8.4;8.4;0;0
1714;"Top of Vancouver";"";0.0;0.0;"555 west hastings street,vancouver,canada";1;"";4.0;"4";"http://i2.s1.dpfile.com/pc/d8e2d8af560b5008a23e9e541e341b4e(249x249)/thumb.jpg";0.0;0;7.4;7.9;7.9;0;0
1715;"Yew Seafood + Bar";"";0.0;0.0;"Four Seasons Hotel Vancouver | 791 West Georgia Street, Vancouver, British Columbia V6C 2T4, Canada (Formerly Yew Restaurant + Bar)(Downtown)(Howe & West Georgia)";604;"";4.0;"0";"http://i2.s1.dpfile.com/pc/876fb9f84b2cf979619eb20c5e663b42(249x249)/thumb.jpg";0.0;0;8.4;8.4;8.4;0;0
1716;"Kim House Japanese Bis";"";0.0;0.0;"538 SEYMOUR ST.VANCOUVER,CANADA";0;"";4.0;"1";"http://i1.s1.dpfile.com/pc/554a6c973845a3a84f002a8e43b16940(249x249)/thumb.jpg";0.0;0;7.4;7.4;7.4;0;0
1717;"Le Crocodile Restaurant";"";0.0;0.0;"909 Burrard Street #100, Vancouver, BC, Canada";1;"";4.0;"0";"http://i1.s1.dpfile.com/pc/84d043830bb1dfea5328ae30fe3bae22(249x249)/thumb.jpg";0.0;0;8.4;8.4;8.4;0;0
1718;"虎连坊";"";0.0;0.0;"8191 Park Rd, Richmond";604;"";4.0;"6";"http://i2.s1.dpfile.com/pc/59bb72c599fe4252ad2651f4cab22b03(249x249)/thumb.jpg";0.0;0;7.0;6.9;6.9;0;0
1719;"Sun Sui Wah Seafood Restaurant";"";0.0;0.0;"3888 Main St";0;"";4.0;"0";"http://i1.s1.dpfile.com/pc/8b96683ee460a1c13292ede9a110ba35(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1720;"Pho Queen Restaurant";"";0.0;0.0;"列治文新城市广场（Capstan Way 靠近 No.3 Road）(八佰伴和Canadian Tire东侧 )";0;"";3.0;"1";"http://i1.s1.dpfile.com/pc/f331dd5ecf034ac5c1f0fad3ebfab241(249x249)/thumb.jpg";0.0;0;6.9;6.9;6.9;0;0
1721;"French Made Baking";"";0.0;0.0;"81 Kingsway";0;"";4.0;"0";"http://i2.s1.dpfile.com/pc/47b4291eda2b1e6cd9c67c496ee27e0e(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1722;"Glowbal Grill Steak & Satay";"";0.0;0.0;"1079 Mainland St";1;"";4.0;"0";"http://i3.s1.dpfile.com/pc/e5a43e25afb1020f776864e8480b56e9(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1723;"上海金典";"";0.0;0.0;"2170-8788 Mckim Way, Richmond";778;"";3.0;"0";"http://i2.s1.dpfile.com/pc/04b62fcfc88344cf40a25edff5e2682a(249x249)/thumb.jpg";0.0;0;7.0;7.0;7.0;0;0
1724;"Rangoli";"";0.0;0.0;"1488 W 11th Ave";0;"";4.0;"0";"http://i3.s1.dpfile.com/pc/df2264df2901c7d4dfbd047c57bacca2(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1725;"Tomahawk Restaurant";"";0.0;0.0;"1550 Philip Ave";0;"";4.0;"0";"http://i1.s1.dpfile.com/pc/3468d78b17a51c69347b2a85bcf7f40c(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1726;"Argo Cafe";"";0.0;0.0;"1836 Ontario St";0;"";4.0;"0";"http://i1.s1.dpfile.com/pc/31e9c1a74d3a59d10a69d6f0e5880f1f(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1727;"VANVAN JANPANSES TAPAS IZAKAYA";"";0.0;0.0;"1333 ROBSON ST. VANCOUVER BC V6E 1C6(Robson购物街中心位置，靠近太平洋中心)";1;"";4.5;"0";"http://i1.s1.dpfile.com/pc/9b0e12770e7cab8a3ee37dde5f3a6abf(249x249)/thumb.jpg";0.0;0;8.4;8.4;8.4;0;0
1728;"Chutney Villa";"";0.0;0.0;"147 E Broadway";0;"";4.0;"0";"http://i3.s1.dpfile.com/pc/0ff0f1b5b5acc204c684503b53b72d72(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1729;"Raincity Grill";"";0.0;0.0;"1193 Denman St";1;"";4.0;"0";"http://i2.s1.dpfile.com/pc/2c25479f14971eba15568673fa5930f1(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1730;"Save On Meats";"";0.0;0.0;"43 W Hastings St";0;"";4.0;"0";"http://i2.s1.dpfile.com/pc/99fa050bf97ae7801147dd96e9d47367(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1731;"Motomachi Shokudo";"";0.0;0.0;"740 Denman St";0;"";4.0;"0";"http://i1.s1.dpfile.com/pc/f8e0b0eb35465a7ded9679616d7110b6(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1732;"Toshi Sushi";"";0.0;0.0;"181 E 16th Ave";0;"";4.0;"0";"http://i2.s1.dpfile.com/pc/e4a9eb71d741f28505097aa42c26b032(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1733;"Prophouse Cafe";"";0.0;0.0;"1636 Venables St";0;"";4.0;"0";"http://i2.s1.dpfile.com/pc/11e4cf87819ce1cfdc590b00b08194b0(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1734;"Benton Brothers Fine Cheese";"";0.0;0.0;"3423 Cambie St";0;"";4.0;"0";"http://i3.s1.dpfile.com/pc/3300df3aeb6d7bde53aee7af304aa046(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1735;"La Casa Gelato";"";0.0;0.0;"1033 Venables St";0;"";4.0;"0";"http://i1.s1.dpfile.com/pc/86d3880c896263acafe9f1b0434f456a(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1736;"Cartems Donuterie";"";0.0;0.0;"408 Carrall St";0;"";4.0;"0";"http://i1.s1.dpfile.com/pc/5fd30cc5d25fc89790e95f7e82b271b0(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1737;"Provence Marinaside";"";0.0;0.0;"1177 Marinaside Crescent";0;"";4.0;"0";"http://i3.s1.dpfile.com/pc/dde9a7cb7a307edea49e33ecce7c76ad(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1738;"Zero One Sushi";"";0.0;0.0;"559 W Pender St";0;"";4.0;"0";"http://i1.s1.dpfile.com/pc/7847b295dcfa992d9c5cda6cefff69b0(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1739;"Salmon House on the Hill";"";0.0;0.0;"2229 Folkestone Way";1;"";4.0;"0";"http://i1.s1.dpfile.com/pc/785624a5131c583de1ba7127b8b94bff(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1740;"Serano Greek Pastry";"";0.0;0.0;"3185 W Broadway";0;"";4.0;"0";"http://i1.s1.dpfile.com/pc/74ed374c54369a999751eb27d0d9c951(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1741;"Tera V Burger";"";0.0;0.0;"2961 W Broadway";0;"";4.0;"0";"http://i2.s1.dpfile.com/pc/a793b456ac749c6ab968d8f12b5ef1a0(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1742;"Flying Pig";"";0.0;0.0;"1168 Hamilton St";0;"";4.0;"0";"http://i2.s1.dpfile.com/pc/e640f215aa1bf8ffe8949a92be6dfe03(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1743;"聚湘村";"";0.0;0.0;"4600 No 3 Road RichmondBC V6X4E8";0;"";4.0;"0";"http://i3.s1.dpfile.com/pc/d54220337e9577129f18b125e912b91b(249x249)/thumb.jpg";0.0;0;8.2;8.2;8.2;0;0
1744;"西湖其他酒家";"";0.0;0.0;"4989 Victoria Dr";0;"";4.0;"0";"http://i3.s1.dpfile.com/pc/7d920bd73f30b9df1ca1a84e5c5638dc(249x249)/thumb.jpg";0.0;0;7.5;7.3;7.3;0;0
1745;"KITA NO DONBURI";"";0.0;0.0;"423 Seymour St.Vancouver B.C";0;"";4.0;"0";"http://i2.s1.dpfile.com/pc/6430c55b3fcb5c6dc83cc775cd450de8(249x249)/thumb.jpg";0.0;0;7.1;7.1;7.1;0;0
1746;"嘉好其他美食之家";"";0.0;0.0;"3415 Kingsway, Vancouver, BC, V5R5L3";0;"";4.0;"1";"http://i1.s1.dpfile.com/pc/b6f66e9f897cac22cef204d6381e997a(249x249)/thumb.jpg";0.0;0;7.1;6.9;6.9;0;0
1747;"Hakkasan Contemporary Chinese Restaurant";"";0.0;0.0;"2188 No 5 Rd, Richmond";0;"";4.0;"0";"http://i1.s1.dpfile.com/pc/547330c7cc68ee14f9298d0b604dc6e2(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1748;"Phnom Penh Restaurant";"";0.0;0.0;"244 Georgia St E, Vancouver, British Columbia, Canada";1;"";4.0;"0";"http://i1.s1.dpfile.com/pc/02560e16db89430f0b2a9f24c7c1dc81(249x249)/thumb.jpg";0.0;0;7.2;6.7;6.7;0;0
1749;"Bridges";"";0.0;0.0;"1696 Duranleau St";0;"";4.0;"0";"http://i2.s1.dpfile.com/pc/daa42149bdded6e15d29b42c1946b699(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1750;"汉记面家";"";0.0;0.0;"1339 Robson Street";1;"";3.0;"0";"http://i1.s1.dpfile.com/pc/5823da83180c210fd8edcab24cc7ee81(249x249)/thumb.jpg";0.0;0;5.3;5.9;5.9;0;0
1751;"大可以";"";0.0;0.0;"1060 - 8580 Alexandra Rd Richmond BC V6X4B3";604;"";4.0;"1";"http://i2.s1.dpfile.com/pc/bd93101d027f24a5391b20ef72bfe169(249x249)/thumb.jpg";0.0;0;7.0;7.0;7.0;0;0
1752;"Ramen Santouka";"";0.0;0.0;"Sasaki Bldg 1F, 348-3 | 1jo-Dori 8 Chome, Vancouver, British Columbia 070-0031, Canada";166;"";4.0;"0";"http://i2.s1.dpfile.com/pc/aebeeffc2255e62e567d87931514789d(249x249)/thumb.jpg";0.0;0;7.1;7.5;7.5;0;0
1753;"Waves Coffee House";"";0.0;0.0;"492 W.Hastings St.Vancouver,B.C.V6B,1 L1";1;"";4.0;"4";"http://i1.s1.dpfile.com/pc/46593a32365adc785025ca1bab68ea09(249x249)/thumb.jpg";0.0;0;7.9;7.9;7.9;0;0
1754;"蝶恋花中西餐厅";"";0.0;0.0;"#501B North Road, Coquitlam BC Canada V3J 1N7";1;"";4.0;"4";"http://i3.s1.dpfile.com/pc/31f1217b4c103a75604b4a4e2712231d(249x249)/thumb.jpg";0.0;0;7.1;7.1;7.1;0;0
1755;"Meat & Bread";"";0.0;0.0;"370 Cambie Street Vancouver, British Columbia | Hastings, Vancouver, British Columbia, Canada";0;"";4.5;"0";"http://i3.s1.dpfile.com/pc/e95d4980f13ef5d0671a4d7b48a32f84(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1756;"SURA Korean BBQ";"";0.0;0.0;"4151 Hazelbridge Way#1830,Richmond";1;"";4.0;"0";"http://i1.s1.dpfile.com/pc/0f8d7bc8466dc3d5d75371d2f9b7408b(249x249)/thumb.jpg";0.0;0;8.0;7.5;7.5;0;0
1757;"Minami Restaurant";"";0.0;0.0;"1118 Mainland Street, Vancouver, British Columbia V6B 2S2, Canada(Helmcken and Davie)";1;"";4.5;"0";"http://i1.s1.dpfile.com/pc/c084d7d99e08bf2f6bd54788dfc42520(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1758;"WEST";"";0.0;0.0;"2881 Granville St,Vancouver";0;"";4.0;"4";"http://i2.s1.dpfile.com/pc/54a6e8835cb4bc939b0c5ee2743ef317(249x249)/thumb.jpg";0.0;0;8.3;8.3;8.3;0;0
1759;"Richmond Sushi";"";0.0;0.0;"8388 Capstan Way #1488, Richmond, BC  温哥华";0;"";3.0;"0";"http://i1.s1.dpfile.com/pc/57e642e09ce14c636510fcb9f0e3e4ee(249x249)/thumb.jpg";0.0;0;6.6;6.7;6.7;0;0
1760;"Chambar";"";0.0;0.0;"568 Beatty Street, Vancouver, British Columbia V6B 2L3, Canada (Downtown)(Dunsmuir/Pender)";1;"";4.5;"0";"http://i3.s1.dpfile.com/pc/831854dc8b5103e00ae10758d608e48f(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1761;"Chongqing";"";0.0;0.0;"1260 Robson, Vancouver, British Columbia, Canada";0;"";4.5;"0";"http://i1.s1.dpfile.com/pc/f809633fbe7aca343ff4fa691133f0d8(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1762;"Mink A Chocolate Cafe";"";0.0;0.0;"863 West Hastings Street, Vancouver";0;"";4.0;"4";"http://i3.s1.dpfile.com/pc/3a0433527f791e583516766029bb2234(249x249)/thumb.jpg";0.0;0;6.9;6.9;6.9;0;0
1763;"Coffee Bar";"";0.0;0.0;"10 Water St,Vancouver,BC V6B 1A4加拿大";0;"";4.0;"4";"http://i3.s1.dpfile.com/pc/f970b89b8029da054f25d556ccf1f90e(249x249)/thumb.jpg";0.0;0;7.0;7.0;7.0;0;0
1764;"Araxi";"";0.0;0.0;"4222 Viliage Square, Whistler";604;"";4.0;"0";"http://i3.s1.dpfile.com/pc/9ba0597ddfc2f27d57f3cae5883f89d2(249x249)/thumb.jpg";0.0;0;7.1;7.1;7.1;0;0
1765;"越宝龍japolo";"";0.0;0.0;"2087 W.Broadway,Vancouver";1;"";3.0;"0";"http://i1.s1.dpfile.com/pc/ec3a9022e8ccff998d9d118d3441a300(249x249)/thumb.jpg";0.0;0;7.5;6.7;6.7;0;0
1766;"Hy s Steakhouse ";"";0.0;0.0;"637 Hornby St, Vancouver, British Columbia, V6C 2G3, Canada";0;"";4.0;"0";"http://i2.s1.dpfile.com/pc/a011c1f4c12d4feb14dabe793e9eb5be(249x249)/thumb.jpg";7.7;0;7.7;7.7;7.7;0;0
1767;"BaoQi Eateri";"";0.0;0.0;"620 Davie Street, Vancouver, British Columbia V6B5B6, Canada";0;"";4.5;"0";"http://i1.s1.dpfile.com/pc/63024d79d2b7b8425f1e99e2202bc247(249x249)/thumb.jpg";0.0;0;0.0;0.0;0.0;0;0
1768;"抄手王";"";0.0;0.0;"4500 kingsway burnaby";1;"";4.0;"0";"http://i1.s1.dpfile.com/pc/ad722099a05e7f991098159bff6bb08d(249x249)/thumb.jpg";6.8;0;6.3;6.8;6.8;0;0
1769;"Toku Japanese Restaurant ";"";0.0;0.0;"Lansdowne Mall 5300 Mo.3 Road, Richmond";604;"";4.0;"0";"http://i1.s1.dpfile.com/pc/5ae161c69187a2f19f7c9d983372583f(249x249)/thumb.jpg";0.0;0;7.1;7.1;7.1;0;0
